source,locale,sourceBookKey,externalId,title,subtitle,author,description,detailUrl,readUrl,imageUrl,previewPages,hasAudio,downloadCount,downloadFormats,downloadLinksJson
mukitob,az,mukitob:az:28,28,Nikahda xoşbəxtliyin 10 qaydası,Nikahda sevgini qorumaq üçün ər-arvada kömək edəcək qərarlar,Coș Makdauell,"Bu kitabda məşhur amerikalı vəzçi Coş Makdauell nikahdakı təravəti və hisslərin coşqunluğunu qorumaqdan ötrü vacib olan on həll yolundan bəhs edir. Müəllifin Müqəddəs Kitabın hikmətinə və öz şəxsi təcrübəsinə əsaslanaraq verdiyi praktik tövsiyələr həm yeni evlilər, həm də nikahda uzun illər yaşayan, eləcə də evliliklərini xoşbəxt və möhkəm etmək istəyən ər-arvad üçün faydalı olacaqdır. Kitabın sonunda oxucuları bonus gözləyir: onlar emosional ehtiyaclarını müəyyən etmək üçün bir testlə qarşılaşacaqlar.",https://mukitob.com/books/az/book.php?id_book=28,https://mukitob.com/books/az/read.php?id_book=28,https://mukitob.com/books/covers/az/28.jpg,44,false,6,"docx, epub, fb2, pdf, rtf, txt","[{""format"":""docx"",""sizeLabel"":""600Kb"",""label"":""docx (600Kb)"",""downloadUrl"":""https://mukitob.com/books/az/download.php?id_book=28&f=docx""},{""format"":""epub"",""sizeLabel"":""919Kb"",""label"":""epub (919Kb)"",""downloadUrl"":""https://mukitob.com/books/az/download.php?id_book=28&f=epub""},{""format"":""fb2"",""sizeLabel"":""928Kb"",""label"":""fb2 (928Kb)"",""downloadUrl"":""https://mukitob.com/books/az/download.php?id_book=28&f=fb2""},{""format"":""pdf"",""sizeLabel"":""1Mb"",""label"":""pdf (1Mb)"",""downloadUrl"":""https://mukitob.com/books/az/download.php?id_book=28&f=pdf""},{""format"":""rtf"",""sizeLabel"":""8Mb"",""label"":""rtf (8Mb)"",""downloadUrl"":""https://mukitob.com/books/az/download.php?id_book=28&f=rtf""},{""format"":""txt"",""sizeLabel"":""339Kb"",""label"":""txt (339Kb)"",""downloadUrl"":""https://mukitob.com/books/az/download.php?id_book=28&f=txt""}]"
mukitob,az,mukitob:az:29,29,Atanın 10 vəzifəsi,Uşaqlara təsirinizi necə faydalı etmək olar,Coș Makdauell,"Məşhur amerikalı təbliğçi Coş Makdauell bu kitabında uşaqlarını Allaha və va­li­deyn­lərinə itaətli böyütmək üçün Allah, ailə və özü qarşısında götürdüyü öhdəliklərdən bəhs edir. Müəllifin Müqəddəs Kitab hikmətinə və öz şəxsi təcrübəsinə əsaslanaraq verdiyi praktik tövsiyələr uşaqlara təsirini faydalı etmək istəyən həm gənc, həm də təcrübəli atalara faydalı olacaqdır. Kitabın sonunda oxucuları bonus gözləyir: onlar emosional eh­tiyac­larını müəyyən etməkdən ötrü bir testlə qarşılaşacaqlar.",https://mukitob.com/books/az/book.php?id_book=29,https://mukitob.com/books/az/read.php?id_book=29,https://mukitob.com/books/covers/az/29.jpg,42,false,6,"docx, epub, fb2, pdf, rtf, txt","[{""format"":""docx"",""sizeLabel"":""630Kb"",""label"":""docx (630Kb)"",""downloadUrl"":""https://mukitob.com/books/az/download.php?id_book=29&f=docx""},{""format"":""epub"",""sizeLabel"":""926Kb"",""label"":""epub (926Kb)"",""downloadUrl"":""https://mukitob.com/books/az/download.php?id_book=29&f=epub""},{""format"":""fb2"",""sizeLabel"":""957Kb"",""label"":""fb2 (957Kb)"",""downloadUrl"":""https://mukitob.com/books/az/download.php?id_book=29&f=fb2""},{""format"":""pdf"",""sizeLabel"":""1Mb"",""label"":""pdf (1Mb)"",""downloadUrl"":""https://mukitob.com/books/az/download.php?id_book=29&f=pdf""},{""format"":""rtf"",""sizeLabel"":""9Mb"",""label"":""rtf (9Mb)"",""downloadUrl"":""https://mukitob.com/books/az/download.php?id_book=29&f=rtf""},{""format"":""txt"",""sizeLabel"":""345Kb"",""label"":""txt (345Kb)"",""downloadUrl"":""https://mukitob.com/books/az/download.php?id_book=29&f=txt""}]"
mukitob,az,mukitob:az:30,30,Qızıl ürək,Uşaqlar və böyüklər üçün nağıllar,Yelena Sokolova,"Yelena Sokolovanın ölçücə kiçik, məzmunca yığcam olan nağılları və məsəlləri — bütün ailə üçün maraqlıdır. Bu nağıl və məsəllərdə xalq müdrikliyi və həqiqətlərin hikməti birləşdirilərək, həyatımızı bərpa edən Allahın həqiqətini lakonik və izahlı surətdə çatdırılır.",https://mukitob.com/books/az/book.php?id_book=30,https://mukitob.com/books/az/read.php?id_book=30,https://mukitob.com/books/covers/az/30.jpg,39,false,6,"docx, epub, fb2, pdf, rtf, txt","[{""format"":""docx"",""sizeLabel"":""7Mb"",""label"":""docx (7Mb)"",""downloadUrl"":""https://mukitob.com/books/az/download.php?id_book=30&f=docx""},{""format"":""epub"",""sizeLabel"":""2Mb"",""label"":""epub (2Mb)"",""downloadUrl"":""https://mukitob.com/books/az/download.php?id_book=30&f=epub""},{""format"":""fb2"",""sizeLabel"":""2Mb"",""label"":""fb2 (2Mb)"",""downloadUrl"":""https://mukitob.com/books/az/download.php?id_book=30&f=fb2""},{""format"":""pdf"",""sizeLabel"":""3Mb"",""label"":""pdf (3Mb)"",""downloadUrl"":""https://mukitob.com/books/az/download.php?id_book=30&f=pdf""},{""format"":""rtf"",""sizeLabel"":""144Mb"",""label"":""rtf (144Mb)"",""downloadUrl"":""https://mukitob.com/books/az/download.php?id_book=30&f=rtf""},{""format"":""txt"",""sizeLabel"":""167Kb"",""label"":""txt (167Kb)"",""downloadUrl"":""https://mukitob.com/books/az/download.php?id_book=30&f=txt""}]"
mukitob,az,mukitob:az:31,31,AÇIQ-AYDIN FAKTLAR,SEKS HAQQINDA VALİDEYNLƏRİNİZİN ONLARDAN SORUŞMAYACAĞINIZI GÜMAN ETDİYİ 39 SUAL,Coş Makdauell | Erin Devislə,"Reyçel imanlı cəmiyyət mühitində böyümüşdü. On yaşında o, artıq məsihçi idi. Valideynləri və pastor ona elə təlqin etmişdilər ki, seks pis şeydir. Budur, o, kollecə qəbul olunub, yataqxanadakı qonşuları bütün günü elə bu barədə danışırlar. Hətta məsihçi dostlarından bəziləri seks haqqında adi bir şey kimi danışırlar. Reyçel özlüyündə düşünməyə başlayır: «Bu mövzu nəyə görə hamını bu qədər maraqlandırır?»",https://mukitob.com/books/az/book.php?id_book=31,https://mukitob.com/books/az/read.php?id_book=31,https://mukitob.com/books/covers/az/31.jpg,90,false,6,"docx, fb2, pdf, rtf, txt, epub","[{""format"":""docx"",""sizeLabel"":""499Kb"",""label"":""docx (499Kb)"",""downloadUrl"":""https://mukitob.com/books/az/download.php?id_book=31&f=docx""},{""format"":""fb2"",""sizeLabel"":""806Kb"",""label"":""fb2 (806Kb)"",""downloadUrl"":""https://mukitob.com/books/az/download.php?id_book=31&f=fb2""},{""format"":""pdf"",""sizeLabel"":""1Mb"",""label"":""pdf (1Mb)"",""downloadUrl"":""https://mukitob.com/books/az/download.php?id_book=31&f=pdf""},{""format"":""rtf"",""sizeLabel"":""6Mb"",""label"":""rtf (6Mb)"",""downloadUrl"":""https://mukitob.com/books/az/download.php?id_book=31&f=rtf""},{""format"":""txt"",""sizeLabel"":""241Kb"",""label"":""txt (241Kb)"",""downloadUrl"":""https://mukitob.com/books/az/download.php?id_book=31&f=txt""},{""format"":""epub"",""sizeLabel"":""640Kb"",""label"":""epub (640Kb)"",""downloadUrl"":""https://mukitob.com/books/az/download.php?id_book=31&f=epub""}]"
mukitob,az,mukitob:az:32,32,YENİYETMƏ İLƏ AÇIQ SÖHBƏT,,Coş Makdauell | Dotti Makdauell,"Uşaqlarına tərbiyə verərkən Allahın sekslə bağlı planını cəsarət, əminlik, sevgi ilə açıq-aydın izah edən valideynlərə.",https://mukitob.com/books/az/book.php?id_book=32,https://mukitob.com/books/az/read.php?id_book=32,https://mukitob.com/books/covers/az/32.jpg,45,false,6,"docx, epub, fb2, pdf, rtf, txt","[{""format"":""docx"",""sizeLabel"":""587Kb"",""label"":""docx (587Kb)"",""downloadUrl"":""https://mukitob.com/books/az/download.php?id_book=32&f=docx""},{""format"":""epub"",""sizeLabel"":""675Kb"",""label"":""epub (675Kb)"",""downloadUrl"":""https://mukitob.com/books/az/download.php?id_book=32&f=epub""},{""format"":""fb2"",""sizeLabel"":""943Kb"",""label"":""fb2 (943Kb)"",""downloadUrl"":""https://mukitob.com/books/az/download.php?id_book=32&f=fb2""},{""format"":""pdf"",""sizeLabel"":""2Mb"",""label"":""pdf (2Mb)"",""downloadUrl"":""https://mukitob.com/books/az/download.php?id_book=32&f=pdf""},{""format"":""rtf"",""sizeLabel"":""6Mb"",""label"":""rtf (6Mb)"",""downloadUrl"":""https://mukitob.com/books/az/download.php?id_book=32&f=rtf""},{""format"":""txt"",""sizeLabel"":""289Kb"",""label"":""txt (289Kb)"",""downloadUrl"":""https://mukitob.com/books/az/download.php?id_book=32&f=txt""}]"
mukitob,az,mukitob:az:33,33,MÜNAQİŞƏLƏR,,Coș Makdauell | Ed Styuart,"Atasının ayaq səslərini eşidən on beş yaşlı Ken Meyers onun gəldiyini başa düşdü. Atasının onunla nə barədə danışacağını artıq bilirdi. Çünki bu cür söhbətlər həftədə bir dəfə, bəzən isə iki dəfə təkrarlanırdı.",https://mukitob.com/books/az/book.php?id_book=33,https://mukitob.com/books/az/read.php?id_book=33,https://mukitob.com/books/covers/az/33.jpg,46,false,6,"docx, epub, fb2, pdf, rtf, txt","[{""format"":""docx"",""sizeLabel"":""293Kb"",""label"":""docx (293Kb)"",""downloadUrl"":""https://mukitob.com/books/az/download.php?id_book=33&f=docx""},{""format"":""epub"",""sizeLabel"":""514Kb"",""label"":""epub (514Kb)"",""downloadUrl"":""https://mukitob.com/books/az/download.php?id_book=33&f=epub""},{""format"":""fb2"",""sizeLabel"":""410Kb"",""label"":""fb2 (410Kb)"",""downloadUrl"":""https://mukitob.com/books/az/download.php?id_book=33&f=fb2""},{""format"":""pdf"",""sizeLabel"":""1Mb"",""label"":""pdf (1Mb)"",""downloadUrl"":""https://mukitob.com/books/az/download.php?id_book=33&f=pdf""},{""format"":""rtf"",""sizeLabel"":""5Mb"",""label"":""rtf (5Mb)"",""downloadUrl"":""https://mukitob.com/books/az/download.php?id_book=33&f=rtf""},{""format"":""txt"",""sizeLabel"":""62Kb"",""label"":""txt (62Kb)"",""downloadUrl"":""https://mukitob.com/books/az/download.php?id_book=33&f=txt""}]"
mukitob,az,mukitob:az:34,34,YAXIN ADAMIN ÖLÜMÜ,,Coş MAKDAUELL | Ed STYUART,"«Bilirəm ki, bütün bunlar Mettiyə görə oldu — Çad Rocers sakitcə öz-özünə dedi. O, alaqaranlıqda magistralın tozlu tərəfi ilə gedirdi. Ayağının altına təsadüfən düşən çınqıl daşı tapdalayaraq, kiçik qardaşına hirsləndi: «Hələ yeddi yaşı yoxdur, amma anam onunla elə rəftar edir ki, sanki alçaq dağları bu yaradıb! Yəqin anam onu mağazaya aparıb ki, yeni video oyun alsın. Anamın mənim dalımca məktəbə gecikməsi təəccüblü deyil!»",https://mukitob.com/books/az/book.php?id_book=34,https://mukitob.com/books/az/read.php?id_book=34,https://mukitob.com/books/covers/az/34.jpg,49,false,6,"docx, epub, fb2, pdf, rtf, txt","[{""format"":""docx"",""sizeLabel"":""295Kb"",""label"":""docx (295Kb)"",""downloadUrl"":""https://mukitob.com/books/az/download.php?id_book=34&f=docx""},{""format"":""epub"",""sizeLabel"":""554Kb"",""label"":""epub (554Kb)"",""downloadUrl"":""https://mukitob.com/books/az/download.php?id_book=34&f=epub""},{""format"":""fb2"",""sizeLabel"":""406Kb"",""label"":""fb2 (406Kb)"",""downloadUrl"":""https://mukitob.com/books/az/download.php?id_book=34&f=fb2""},{""format"":""pdf"",""sizeLabel"":""2Mb"",""label"":""pdf (2Mb)"",""downloadUrl"":""https://mukitob.com/books/az/download.php?id_book=34&f=pdf""},{""format"":""rtf"",""sizeLabel"":""5Mb"",""label"":""rtf (5Mb)"",""downloadUrl"":""https://mukitob.com/books/az/download.php?id_book=34&f=rtf""},{""format"":""txt"",""sizeLabel"":""51Kb"",""label"":""txt (51Kb)"",""downloadUrl"":""https://mukitob.com/books/az/download.php?id_book=34&f=txt""}]"
mukitob,az,mukitob:az:35,35,VALİDEYNLƏRİN BOŞANMASI,,Coş MAKDAUELL | Ed STYUART,"Anası konkret bir şey deməsə də, on beş yaşlı Cessika İnqram ailəsində söhbətin nədən gedəcəyini bilirdi. Cessikanın bacısı Karen və qardaşı Mark da bu barədə bilirdilər. Nə baş verdiyini başa düşməmək üçün gərək ya kor, ya kar, ya da ağılsız olasan. Valideynlər övladlarına bir müddət ayrı yaşamaqlarının fayda verməyəcəyini və boşanacaqlarını elan edəcəkdilər.",https://mukitob.com/books/az/book.php?id_book=35,https://mukitob.com/books/az/read.php?id_book=35,https://mukitob.com/books/covers/az/35.jpg,39,false,6,"docx, epub, fb2, pdf, rtf, txt","[{""format"":""docx"",""sizeLabel"":""289Kb"",""label"":""docx (289Kb)"",""downloadUrl"":""https://mukitob.com/books/az/download.php?id_book=35&f=docx""},{""format"":""epub"",""sizeLabel"":""559Kb"",""label"":""epub (559Kb)"",""downloadUrl"":""https://mukitob.com/books/az/download.php?id_book=35&f=epub""},{""format"":""fb2"",""sizeLabel"":""403Kb"",""label"":""fb2 (403Kb)"",""downloadUrl"":""https://mukitob.com/books/az/download.php?id_book=35&f=fb2""},{""format"":""pdf"",""sizeLabel"":""2Mb"",""label"":""pdf (2Mb)"",""downloadUrl"":""https://mukitob.com/books/az/download.php?id_book=35&f=pdf""},{""format"":""rtf"",""sizeLabel"":""5Mb"",""label"":""rtf (5Mb)"",""downloadUrl"":""https://mukitob.com/books/az/download.php?id_book=35&f=rtf""},{""format"":""txt"",""sizeLabel"":""61Kb"",""label"":""txt (61Kb)"",""downloadUrl"":""https://mukitob.com/books/az/download.php?id_book=35&f=txt""}]"
mukitob,az,mukitob:az:36,36,ƏSL SEVGİ AXTARIŞINDA,,Coş MAKDAUELL | Ed STYUART,"Lyuk qısa zamanda təpənin zirvəsinə çatmağa tələsirdi. Lakin yanında əyləşən rəfiqəsi Treysi şəhərin gecə görünüşündən zövq almaq istəyirdi. Ona görə Lyuk sürəti azaltmalı olurdu. O, Treysinin gəzintidən zövq almasını istəyirdi. Çünki Treysiyə xoş olsaydı, onda görüşləri onun da ürəyincə olacaqdı.",https://mukitob.com/books/az/book.php?id_book=36,https://mukitob.com/books/az/read.php?id_book=36,https://mukitob.com/books/covers/az/36.jpg,72,false,6,"docx, epub, fb2, pdf, rtf, txt","[{""format"":""docx"",""sizeLabel"":""313Kb"",""label"":""docx (313Kb)"",""downloadUrl"":""https://mukitob.com/books/az/download.php?id_book=36&f=docx""},{""format"":""epub"",""sizeLabel"":""537Kb"",""label"":""epub (537Kb)"",""downloadUrl"":""https://mukitob.com/books/az/download.php?id_book=36&f=epub""},{""format"":""fb2"",""sizeLabel"":""435Kb"",""label"":""fb2 (435Kb)"",""downloadUrl"":""https://mukitob.com/books/az/download.php?id_book=36&f=fb2""},{""format"":""pdf"",""sizeLabel"":""2Mb"",""label"":""pdf (2Mb)"",""downloadUrl"":""https://mukitob.com/books/az/download.php?id_book=36&f=pdf""},{""format"":""rtf"",""sizeLabel"":""5Mb"",""label"":""rtf (5Mb)"",""downloadUrl"":""https://mukitob.com/books/az/download.php?id_book=36&f=rtf""},{""format"":""txt"",""sizeLabel"":""59Kb"",""label"":""txt (59Kb)"",""downloadUrl"":""https://mukitob.com/books/az/download.php?id_book=36&f=txt""}]"
mukitob,az,mukitob:az:37,37,ALLAHIN İRADƏSİNİ AXTARMAQ,,Coş MAKDAUELL | Ed STYUART,"Bobbi Franklin əlində toxmaqla bazaya yaxınlaşanda, azarkeşlərin alqışlarını çətinliklə eşidirdi. Tribunada onun valideynləri və sevgilisi Eşli oturmuşdu. Məbəddən çoxlu dostları da gəlmişdi. Bobbi onların hamısını çox sevirdi və matçda iştirak etmələrini arzulayırdı. Amma indi onun diqqəti oyuna yönəlmişdi. Görəsən, onun komandası məğlub olacaq, yoxsa qalib gələcək? Bu onun orta məktəbdəki son oyunu idi. Buna görə də bütün diqqətini oyuna cəmləməli idi. Əla oynamaq bacarığı onu məktəb komandaları arasında ilin ən yaxşı oyunçusuna çevirmişdi.",https://mukitob.com/books/az/book.php?id_book=37,https://mukitob.com/books/az/read.php?id_book=37,https://mukitob.com/books/covers/az/37.jpg,48,false,6,"docx, epub, fb2, pdf, rtf, txt","[{""format"":""docx"",""sizeLabel"":""309Kb"",""label"":""docx (309Kb)"",""downloadUrl"":""https://mukitob.com/books/az/download.php?id_book=37&f=docx""},{""format"":""epub"",""sizeLabel"":""523Kb"",""label"":""epub (523Kb)"",""downloadUrl"":""https://mukitob.com/books/az/download.php?id_book=37&f=epub""},{""format"":""fb2"",""sizeLabel"":""429Kb"",""label"":""fb2 (429Kb)"",""downloadUrl"":""https://mukitob.com/books/az/download.php?id_book=37&f=fb2""},{""format"":""pdf"",""sizeLabel"":""2Mb"",""label"":""pdf (2Mb)"",""downloadUrl"":""https://mukitob.com/books/az/download.php?id_book=37&f=pdf""},{""format"":""rtf"",""sizeLabel"":""5Mb"",""label"":""rtf (5Mb)"",""downloadUrl"":""https://mukitob.com/books/az/download.php?id_book=37&f=rtf""},{""format"":""txt"",""sizeLabel"":""57Kb"",""label"":""txt (57Kb)"",""downloadUrl"":""https://mukitob.com/books/az/download.php?id_book=37&f=txt""}]"
mukitob,az,mukitob:az:38,38,PLANLAŞDIRILMAMIŞ HAMİLƏLİK,,Coş MAKDAUELL | Ed STYUART,"Stefani pərdənin arasından anasının evdən çıxan avtomobilini gözdən itənə qədər izlədi. Sonra maşının geri dönməyəcəyinə əmin olmaq üçün uzun müddət evin qabağındakı boş küçəyə baxdı. — Stefani, bir özünə kənardan bax! — Keyt gülə-gülə dedi. — Casusa oxşayırsan. Stefani Kuper və Keyt Holmsun on yeddi yaşları var idi. Onlar dördüncü sinifdən dost idilər. Qızların bir-biri ilə tanış olması böyük qardaşlarının sayəsində olub. Çünki onların böyük qardaşları dost idilər.",https://mukitob.com/books/az/book.php?id_book=38,https://mukitob.com/books/az/read.php?id_book=38,https://mukitob.com/books/covers/az/38.jpg,49,false,6,"docx, epub, fb2, pdf, rtf, txt","[{""format"":""docx"",""sizeLabel"":""350Kb"",""label"":""docx (350Kb)"",""downloadUrl"":""https://mukitob.com/books/az/download.php?id_book=38&f=docx""},{""format"":""epub"",""sizeLabel"":""569Kb"",""label"":""epub (569Kb)"",""downloadUrl"":""https://mukitob.com/books/az/download.php?id_book=38&f=epub""},{""format"":""fb2"",""sizeLabel"":""482Kb"",""label"":""fb2 (482Kb)"",""downloadUrl"":""https://mukitob.com/books/az/download.php?id_book=38&f=fb2""},{""format"":""pdf"",""sizeLabel"":""2Mb"",""label"":""pdf (2Mb)"",""downloadUrl"":""https://mukitob.com/books/az/download.php?id_book=38&f=pdf""},{""format"":""rtf"",""sizeLabel"":""5Mb"",""label"":""rtf (5Mb)"",""downloadUrl"":""https://mukitob.com/books/az/download.php?id_book=38&f=rtf""},{""format"":""txt"",""sizeLabel"":""56Kb"",""label"":""txt (56Kb)"",""downloadUrl"":""https://mukitob.com/books/az/download.php?id_book=38&f=txt""}]"
mukitob,az,mukitob:az:39,39,CİNSİ TƏCAVÜZ,,Coş Makdauell | Ed Styuart,"Dəhlizdə ayaq səslərini eşidən balaca qız qorxudan donub qaldı. O, babası ilə nənəsinin evində qonaqlar üçün nəzərdə tutulan yataq otağında tək idi. Qız fikirləşdi ki, çarpayının altında gizlənmək yaxşı olar. Lakin qapının qulpunun burulduğunu görəndə, artıq gec olduğunu anladı. Qız yorğanı başına çəkib, onu tapmayacağına ümid edərək gizləndi. Qız onun otağa necə girdiyini eşitdi.",https://mukitob.com/books/az/book.php?id_book=39,https://mukitob.com/books/az/read.php?id_book=39,https://mukitob.com/books/covers/az/39.jpg,47,false,6,"docx, epub, fb2, pdf, rtf, txt","[{""format"":""docx"",""sizeLabel"":""50Kb"",""label"":""docx (50Kb)"",""downloadUrl"":""https://mukitob.com/books/az/download.php?id_book=39&f=docx""},{""format"":""epub"",""sizeLabel"":""877Kb"",""label"":""epub (877Kb)"",""downloadUrl"":""https://mukitob.com/books/az/download.php?id_book=39&f=epub""},{""format"":""fb2"",""sizeLabel"":""138Kb"",""label"":""fb2 (138Kb)"",""downloadUrl"":""https://mukitob.com/books/az/download.php?id_book=39&f=fb2""},{""format"":""pdf"",""sizeLabel"":""1Mb"",""label"":""pdf (1Mb)"",""downloadUrl"":""https://mukitob.com/books/az/download.php?id_book=39&f=pdf""},{""format"":""rtf"",""sizeLabel"":""259Kb"",""label"":""rtf (259Kb)"",""downloadUrl"":""https://mukitob.com/books/az/download.php?id_book=39&f=rtf""},{""format"":""txt"",""sizeLabel"":""97Kb"",""label"":""txt (97Kb)"",""downloadUrl"":""https://mukitob.com/books/az/download.php?id_book=39&f=txt""}]"
mukitob,az,mukitob:az:40,40,İNTİHAR HAQQINDA DÜŞÜNCƏLƏR,,Coş Makdauell | Ed Styuart,"Gənclər qrupu məbədin yay düşərgəsi üçün maşın yuyaraq dörd yüz otuz dollar qazanmışdı. Ancaq yaddaqalan bu deyil, su döyüşü idi. İşdə fasilə zamanı Şon Uilyamsın başçılıq etdiyi bir qrup orta məktəb şagirdi iki şlanqı ələ keçirərək, kiçik yoldaşlarına atəş açdılar (daha doğrusu, su ilə atəş). Onlar da özlərini itirmədən sabunlu su ilə dolu vedrələri və süngərləri əllərinə alıb qorxmadan döyüşə qoşuldular.",https://mukitob.com/books/az/book.php?id_book=40,https://mukitob.com/books/az/read.php?id_book=40,https://mukitob.com/books/covers/az/40.jpg,50,false,6,"docx, epub, fb2, pdf, rtf, txt","[{""format"":""docx"",""sizeLabel"":""47Kb"",""label"":""docx (47Kb)"",""downloadUrl"":""https://mukitob.com/books/az/download.php?id_book=40&f=docx""},{""format"":""epub"",""sizeLabel"":""903Kb"",""label"":""epub (903Kb)"",""downloadUrl"":""https://mukitob.com/books/az/download.php?id_book=40&f=epub""},{""format"":""fb2"",""sizeLabel"":""171Kb"",""label"":""fb2 (171Kb)"",""downloadUrl"":""https://mukitob.com/books/az/download.php?id_book=40&f=fb2""},{""format"":""pdf"",""sizeLabel"":""2Mb"",""label"":""pdf (2Mb)"",""downloadUrl"":""https://mukitob.com/books/az/download.php?id_book=40&f=pdf""},{""format"":""rtf"",""sizeLabel"":""1Mb"",""label"":""rtf (1Mb)"",""downloadUrl"":""https://mukitob.com/books/az/download.php?id_book=40&f=rtf""},{""format"":""txt"",""sizeLabel"":""95Kb"",""label"":""txt (95Kb)"",""downloadUrl"":""https://mukitob.com/books/az/download.php?id_book=40&f=txt""}]"
